"id","Model","est_beta0","est_beta1","est_beta2","Design","Covar","ErrorVar","Truth"
20,"X2",1.08439306219506,0.992833427701838,0.0308288897607521,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
20,"X3",2.108798238999,1.51558187663738,0.0469001300992887,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
20,"X4",3.08400185692722,1.94085766452981,0.437754255975761,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
20,"X5",4.08800681726563,2.70781423467895,0.524732778475038,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
21,"X1",0.0564067141240762,0.483816049759536,0.0832540235578789,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
21,"X2",0.993510870652854,0.906820156746891,0.333537564191922,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
21,"X3",1.99285039971897,1.58385744399259,0.399742525305696,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
21,"X4",2.99388567177822,1.83033709036822,0.744747911629498,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
21,"X5",3.92609874288765,2.56818591528622,0.511395290753425,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
22,"X1",0.0501783900637806,0.520501330392668,0.0116664743803261,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
22,"X2",0.963982525168508,0.975114420148747,0.206163451799768,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
22,"X3",1.94109549969823,1.53317079887515,0.325487411651072,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
22,"X4",3.22285439972186,1.92269836470279,-0.0354196001104502,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
22,"X5",3.99734880642542,2.49126493599043,0.598902721504283,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
23,"X1",-0.00377360769364018,0.46903959059964,0.10544970065044,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
23,"X2",0.916266105157579,1.01560528959526,0.368594198835549,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
23,"X3",1.8753869765304,1.41287915434895,0.832448477685832,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
23,"X4",2.67370537367448,2.09768969379301,0.689914384747797,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
23,"X5",3.81739276028687,2.50293887512767,1.06220516552068,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
24,"X1",0.0387732205881932,0.470250312273908,0.0771743440468153,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
24,"X2",0.934646649359549,1.0233833828847,0.145143513587853,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
24,"X3",1.99094492874262,1.35220483754889,0.287475062164779,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
24,"X4",3.075676797376,1.89328114132455,0.443047229319014,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
24,"X5",4.03606737389664,2.50504988187601,0.0516407045906922,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
25,"X1",0.0498088030434869,0.519751226914527,0.00947799415902356,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
25,"X2",0.984143416896816,0.96035235065694,0.168619683549773,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
25,"X3",2.03945021044221,1.46309214445266,0.206911484206325,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
25,"X4",3.06038798875003,1.97974615043144,0.523977020973509,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
25,"X5",3.91810115166784,2.47087641126616,0.192017671209487,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
26,"X1",-0.0883656106796572,0.56117004071168,0.268454618008254,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
26,"X2",0.910942856311571,1.02682117852129,0.181322343178914,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
26,"X3",1.87437266475265,1.50464425057656,0.421911573064644,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
26,"X4",2.87965260409045,2.09974950572365,0.263496628400901,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
26,"X5",4.1239307062194,2.70916781924108,0.217054693925578,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
27,"X1",-0.0596063621542536,0.49589017868448,0.0947025140720767,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
27,"X2",0.936650740011226,0.985097990823698,0.207719267156353,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
27,"X3",2.13263074568376,1.52701466846075,-0.0169888072396074,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
27,"X4",3.08904506430569,2.04178071769875,0.0746596458151539,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
27,"X5",3.95393320126486,2.6443779178175,0.453596200181897,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
28,"X1",-0.0722522910683666,0.509903190349276,0.101886637568821,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
28,"X2",0.957385856810919,1.00093220337447,0.0230545281512688,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
28,"X3",2.08626987546103,1.50852449159825,0.185987090637712,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
28,"X4",2.92533093100432,1.85338815451939,0.425292773902554,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
28,"X5",3.96714458067313,2.56458131690863,0.484841644652628,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
29,"X1",0.0459620407696475,0.43254321578135,0.0916762714487305,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
29,"X2",0.985049534939916,0.941902285245361,0.310522010749515,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
29,"X3",2.06676280079551,1.59789651985603,0.0863147851316159,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
29,"X4",3.18737574938821,2.05819998019141,0.339677967056611,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
29,"X5",4.0442443964738,2.507241253829,0.473058118882952,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
30,"X1",0.0582288113481325,0.544351374227861,-0.128541889919838,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
30,"X2",1.08564252752252,1.05392364479923,0.111416173470297,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
30,"X3",1.92137783732491,1.46269704156056,0.688693644113228,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
30,"X4",2.96857097928672,1.94238537289374,0.486658742246989,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
30,"X5",4.11596895590395,2.6458016998896,0.514446844306902,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
31,"X1",-0.00799848779803577,0.498730977003743,0.153343140490882,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
31,"X2",0.954836327886743,1.01820537939996,0.326059800518286,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
31,"X3",1.88386414879473,1.60644725261034,0.255521836079251,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
31,"X4",2.91854250201397,2.08579854933963,0.375241692648812,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
31,"X5",3.88926950570552,2.64507046439411,0.209563019027811,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
32,"X1",-0.0240077134309553,0.482762271145725,0.102133058743057,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
32,"X2",0.9981620556377,1.04882213415773,0.188265689213801,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
32,"X3",1.99056523868769,1.45414026039991,0.433681602754284,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
32,"X4",3.17868323767876,2.04493364910215,0.399084877650634,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
32,"X5",4.00963691493925,2.50283482947036,0.657502488350469,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
33,"X1",-0.0115579964104981,0.482955558035207,0.223655436379607,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
33,"X2",1.03306700976206,1.10354705258053,-0.0389842824544736,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
33,"X3",1.96845169084515,1.42462801663021,0.638560871806989,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
33,"X4",3.0952418389209,1.94811287547393,0.397599760030678,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
33,"X5",4.19611705435009,2.44501944488123,0.118198985452074,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
34,"X1",-0.0183155913855243,0.536500154351125,0.0505428940891851,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
34,"X2",0.933320947053051,0.970964163644658,0.38915602127349,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
34,"X3",1.9601734214827,1.52373892561522,0.535906063659384,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
34,"X4",3.21847600328163,2.07249877859056,-0.00861667803172387,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
34,"X5",4.20281341215332,2.5005168357273,-0.00197880445470798,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
35,"X1",-0.0158735777183187,0.529550624987448,0.00661899812394343,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
35,"X2",0.884211786513205,0.960793784079979,0.297355115230203,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
35,"X3",1.95033553545358,1.49750888068552,0.19451232784854,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
35,"X4",3.17977010640622,1.85021428583058,0.451647423344905,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
35,"X5",3.92468446623356,2.37033031577767,0.721114305353587,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
36,"X1",-0.0299155855105588,0.441487083627564,0.170210252608807,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
36,"X2",1.02914994428658,1.08845102496164,0.0843173432368065,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
36,"X3",2.03867714445163,1.53767641521069,0.172501840874174,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
36,"X4",3.10465566521868,2.0460236544992,0.288023557544573,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
36,"X5",3.9341746043321,2.50894232014706,0.47013083488119,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
37,"X1",-0.0443822314620536,0.49832504592587,0.200529619397392,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
37,"X2",0.951023267222357,1.06442531450617,0.312160055814968,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
37,"X3",1.99452599520957,1.51464513928503,0.326633531374884,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
37,"X4",2.94396444848841,1.8402501058819,0.509108535686045,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
37,"X5",4.23419689154198,2.57807181650639,0.433442135095759,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
38,"X1",-0.059239975928647,0.448245420119916,0.241915657111798,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
38,"X2",0.976241117927952,1.00638654835108,0.278684542055364,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
38,"X3",2.07656737204769,1.44453465036433,0.470184855769397,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
38,"X4",3.02432379958997,1.82902855847892,0.537912042685429,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
38,"X5",3.99708422817894,2.39430403978547,0.42046185499777,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
39,"X1",-0.058166077467756,0.524699316134556,0.18797542977747,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
39,"X2",0.949059601216141,1.08796359555143,0.0498161431776776,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
39,"X3",2.12052147540136,1.47459432315208,0.547875081695773,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
39,"X4",2.95480369636324,2.03420356471639,0.947982395995004,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
39,"X5",3.91272233360944,2.30455227003249,0.469255865045048,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
40,"X1",-0.0645354876219058,0.605798902661686,-0.0139657295587821,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
40,"X2",0.99497955335631,1.02084285182877,0.0688711074333764,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
40,"X3",1.80816049451959,1.48290858219991,0.512242597453879,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
40,"X4",2.94441409339732,2.00296978668006,0.530966604983236,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
40,"X5",4.17938172912442,2.31362077666827,0.610111953101857,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
41,"X1",-0.0511816022255088,0.497753168982537,0.185724726050031,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
41,"X2",1.07450473390765,1.0225441883162,0.00636482984759228,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
41,"X3",1.95542243058488,1.30925926127637,0.372626327250313,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
41,"X4",2.94869529940405,1.91218289912371,0.665244813449833,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
41,"X5",4.19656324179873,2.45826369223743,0.354697128834023,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
42,"X1",-0.0121594928564381,0.514710982695079,0.0571323735875327,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
42,"X2",0.990454230173604,1.06705079665844,0.0749918359204045,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
42,"X3",1.99840537609097,1.55256656992001,0.205596727553582,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
42,"X4",3.08039403526455,2.3198639157781,0.0286663409758626,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
42,"X5",3.9863129328482,2.55719418287817,0.0350945376616059,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
43,"X1",0.0498668383271438,0.514284858683166,0.0157958586871583,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
43,"X2",1.04378090387343,0.982012948164549,0.334132806825812,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
43,"X3",1.93063239098701,1.45854251527733,0.428222517760541,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
43,"X4",2.9706035574331,2.10215915899831,0.386588191943174,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
43,"X5",3.90551607841138,2.45060655989891,0.929171244995795,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
44,"X1",-0.0217534036638995,0.531246401154213,-0.0229810088652118,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
44,"X2",1.08100202540229,1.00604327962747,0.296491759996995,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
44,"X3",1.99571212411688,1.47111796040116,0.216412065410141,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
44,"X4",3.03638718010237,2.03488302882973,0.0978805136601183,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
44,"X5",4.25690783542328,2.56271180994975,0.352641407169764,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
45,"X1",0.013585482985051,0.569070800566964,-0.0298568248408221,"SRS","Dependent Covariates (Equal Covariance)",0.0625,0.5
45,"X2",1.02959459891369,1.03589888673616,0.0149618979575199,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1
45,"X3",1.9771254925569,1.40205917886338,0.4508261964201,"SRS","Dependent Covariates (Equal Covariance)",0.0625,1.5
45,"X4",2.80128351250461,1.89651229999553,0.642167853663391,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2
45,"X5",3.9064794759517,2.30064190624349,0.733199620676185,"SRS","Dependent Covariates (Equal Covariance)",0.0625,2.5
