"id","Model","est_beta0","est_beta1","est_beta2","Design","Exposure_Highest_Error","Covar","ErrorVar","Truth"
7,"X3",2.0550885796356,1.54985464297526,-0.0335116337888092,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
7,"X4",2.5715168894687,1.97761177127467,0.837781085856931,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
7,"X5",3.82057990638413,2.48921108055185,0.0170733942296844,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
8,"X1",0.0176716483690749,0.533632544388163,0.0538871228330856,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
8,"X2",1.00054184052812,1.04315611988979,0.105366079872345,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
8,"X3",1.91807551343095,1.52781381956075,0.786736878475811,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
8,"X4",3.04686715953362,2.11729047234488,0.662450315897367,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
8,"X5",3.72736298667647,2.82857655553239,0.632340165636997,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
9,"X1",0.0164140954958655,0.492586580758623,0.016263298485059,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
9,"X2",1.12550134294525,1.14536160220877,-0.105420953934163,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
9,"X3",2.15450905067035,1.60128460466134,-0.0747847474645966,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
9,"X4",3.00535863759011,2.06385468926011,0.491094907463587,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
9,"X5",4.39816587598951,2.58546905085954,0.210072717856084,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
10,"X1",-0.00544093071550298,0.547267356432984,0.146874322730729,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
10,"X2",1.04768981415134,1.01396542466104,0.158255794516971,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
10,"X3",2.23078049417092,1.60964486022998,0.168233584360029,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
10,"X4",3.27974246740258,1.96766236993666,0.407537561855684,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
10,"X5",4.0747341693268,2.33923947207072,0.926625938305255,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
11,"X1",0.0238741963387978,0.538553281820919,0.0842078868548336,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
11,"X2",0.991420076585066,1.02785273455683,0.151825526825247,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
11,"X3",1.9872941453441,1.48944181401269,0.776022692341251,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
11,"X4",3.13300172358978,2.61692195480142,-0.0841416019521769,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
11,"X5",3.83474058367676,3.26870505189091,-0.306923765145806,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
12,"X1",-0.0302304190068036,0.48766340471468,0.0970476740830154,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
12,"X2",1.03042363896008,1.04048046030745,0.171464275949691,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
12,"X3",1.8883479324286,1.3860190870937,0.552786242601348,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
12,"X4",3.08032847753976,2.15451871327085,-0.161171513824355,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
12,"X5",3.97663241869906,2.22918036098326,0.757947224321463,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
13,"X1",-0.0461730180453702,0.520023438202467,0.120012839209795,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
13,"X2",1.00950053152443,1.05260981699647,0.0928147115383852,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
13,"X3",2.13470426163171,1.64975477740095,-0.184177380543505,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
13,"X4",2.81592714632589,1.98991534876206,0.643231332756264,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
13,"X5",3.88982079384671,2.35451188597059,0.837336358245988,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
14,"X1",0.073769046634576,0.434542872521439,0.0489941740805971,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
14,"X2",0.982912309666,1.07899570187864,0.130236657855132,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
14,"X3",2.00824655026504,1.53184542271325,0.161120583217887,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
14,"X4",2.94982998659429,1.9243040411501,0.832837770166738,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
14,"X5",3.89916119533016,2.35067396841877,1.21905450878433,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
15,"X1",0.0159113555539679,0.491143990342928,0.131385636872088,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
15,"X2",1.0589302862485,0.984203680912259,0.153318268347175,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
15,"X3",1.94082614215461,1.57132912717129,0.197263491868144,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
15,"X4",2.87207928393863,2.0574864169695,0.606638261927895,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
15,"X5",3.86366885433667,2.6925458233273,0.54471197783342,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
16,"X1",0.0534276944322523,0.599507375312908,0.044573026818946,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
16,"X2",0.97962976154212,1.18512081590162,0.174043694117324,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
16,"X3",1.79371604172235,1.54527576065978,0.755091947141248,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
16,"X4",3.07754093451071,2.01495509920706,0.501798950095696,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
16,"X5",4.29970998614787,2.58344619580448,0.595999180223966,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
17,"X1",-0.0488790029318604,0.47742798041947,0.217267871628514,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
17,"X2",0.919783887845695,1.12470890196168,0.135316671100027,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
17,"X3",2.06753490606043,1.42986064756523,0.542450623840354,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
17,"X4",2.72537292935867,1.89066686734807,0.874138253837197,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
17,"X5",3.67243313076626,2.53937134626525,0.573850957528655,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
18,"X1",-0.0191456883448352,0.470106709116799,0.153800000794608,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
18,"X2",1.17159228995657,1.19164062767039,-0.494836510635149,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
18,"X3",2.03222729482424,1.50583407746595,0.294118216200546,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
18,"X4",2.93764842849422,1.93228946470535,0.366152330955784,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
18,"X5",4.05457448045628,2.31242627447617,0.661160616568921,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
19,"X1",-0.0312171715982248,0.484095085275346,0.0849421558537892,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
19,"X2",1.05052180745383,0.986874372174502,-0.021165004286213,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
19,"X3",2.09860788914271,1.63130615535463,0.0935926343022929,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
19,"X4",3.11370753301294,2.16599799855865,0.412769241692238,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
19,"X5",3.83884969922761,2.68232432155032,0.432741759458222,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
20,"X1",0.10371940287519,0.515561563776696,-0.0709065785070686,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
20,"X2",1.02648384748685,0.881655589372435,0.334260358044455,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
20,"X3",2.05773757128468,1.60305453747798,0.151056806636402,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
20,"X4",3.03777911212298,2.00584456618976,0.79284977023776,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
20,"X5",4.1375753912016,2.70184799155651,0.87398897094747,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
21,"X1",0.0335649661546508,0.502055234889674,0.0342342880692368,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
21,"X2",1.07702621507343,0.839820378312516,0.334962942280485,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
21,"X3",1.98226980828203,1.68588706739972,0.245432147847077,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
21,"X4",3.17933824234521,1.99139524591878,0.467013506350046,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
21,"X5",4.1221352515993,2.37283831542794,0.375848189545613,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
22,"X1",0.00245824930761055,0.48509285702381,0.101245245645578,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
22,"X2",1.04308042368026,0.931131184306348,0.252724796580256,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
22,"X3",1.8833782423214,1.45257112997795,0.497502892242527,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
22,"X4",3.3990390630516,1.84476945296975,-0.125122679505202,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
22,"X5",4.02120440345176,2.86565131845124,0.566266819875343,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
23,"X1",0.025353027763554,0.461335524105948,0.160986164329293,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
23,"X2",1.00986142829985,1.05338991008597,0.106186805568226,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
23,"X3",1.81651521995826,1.46712012746642,0.937670476242476,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
23,"X4",2.59506572651541,2.06667303001356,0.696584158104434,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
23,"X5",3.99965834605189,2.49008969241176,0.843747491182036,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
24,"X1",0.0591356080649554,0.489088798082088,-0.00813693921081411,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
24,"X2",0.903289514628604,1.05183378181094,0.353034726904067,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
24,"X3",1.93284912855408,1.47817062306406,0.0776562943415155,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
24,"X4",2.99262037787857,1.83594656905271,0.766249328251661,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
24,"X5",4.08719342832263,2.42164455231906,0.384471219565562,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
25,"X1",0.0491915462274442,0.548958893168812,-0.0710827959467561,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
25,"X2",0.975039875061813,1.03613314671119,0.148338771443153,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
25,"X3",1.99891006377621,1.47645709121453,-0.174939221049789,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
25,"X4",2.98474809891584,1.78448925300428,0.592916181840937,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
25,"X5",4.0305227902543,2.42977368777285,-0.00649236254744728,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
26,"X1",-0.0185105338145724,0.568505958570362,0.275295073481903,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
26,"X2",0.894384447363456,1.01864499350906,0.254479238437825,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
26,"X3",1.9078674409799,1.63391541028542,0.236690337284752,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
26,"X4",2.80973955165241,2.15946547080461,0.313292798455178,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
26,"X5",4.21560004936991,2.29074398128307,0.607903871189822,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
27,"X1",-0.023973522659498,0.487871644307554,0.0618378994893155,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
27,"X2",0.844418890784138,0.992814137334528,0.417676093455556,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
27,"X3",1.90196758668506,1.52393125159724,0.240043634801633,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
27,"X4",2.85936964103934,1.96121355316228,0.515829356477016,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
27,"X5",3.8312473127948,2.6692430382293,0.73034744373214,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
28,"X1",-0.0410738214723821,0.469048213985788,0.194908279119356,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
28,"X2",0.810346697265732,1.02368284230567,0.15315387542877,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
28,"X3",2.05867776937213,1.64682168438648,0.013780543133211,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
28,"X4",2.64369433650694,1.94940568982771,0.452938699975074,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
28,"X5",3.87044441714648,2.56548419470706,0.55809505882657,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
29,"X1",0.0541898952787141,0.42354200065361,0.0761255504643667,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
29,"X2",0.911846900975729,0.881162720553357,0.355415330460468,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
29,"X3",2.13306561787476,1.67751265288324,-0.0486024452110671,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
29,"X4",3.11091380935845,2.11132055316997,0.389087322465704,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
29,"X5",3.97497400358711,2.31851075206987,0.527957340585201,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
30,"X1",0.0339971431530807,0.532773744607292,-0.00501194677479103,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
30,"X2",1.04400758971311,1.17669086507635,-0.182726062258414,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
30,"X3",2.08965323887645,1.45576699345114,0.475141701212462,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
30,"X4",3.03223754331055,1.95882770501811,0.0420266904716979,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
30,"X5",3.98435536637354,2.45654984884176,0.961439003991806,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
31,"X1",-0.0128649991005466,0.507216044644316,0.0950034533840696,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
31,"X2",0.981873270607304,1.04151193136319,0.433216526815487,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
31,"X3",1.96005724985749,1.63878778887455,-0.0810327816952524,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
31,"X4",2.98926308471055,2.17785045615786,0.385300863808927,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
31,"X5",3.75015295086103,2.65693549455452,0.61853612479355,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
32,"X1",-0.0477199067352033,0.549994740119395,0.0885578280887433,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
32,"X2",0.99970621563613,0.996159242023624,0.205925661257773,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
32,"X3",2.06832240023591,1.37378972146264,0.45014560712141,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
32,"X4",3.25706828241531,1.79686979379553,0.547957950381763,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
32,"X5",4.0879888155279,2.97050555511505,0.475010950115834,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
33,"X1",0.00287021527746386,0.510044790083731,0.173431100081891,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
33,"X2",1.02128164101459,1.1232965064071,-0.126163934736007,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
33,"X3",2.00203736372572,1.41103095808586,0.273420133917574,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
33,"X4",3.18430420368973,1.98016219197489,-0.0105133637875552,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
33,"X5",4.19772107761827,2.31601001900178,-0.0164702953806054,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
34,"X1",-0.0112458790461226,0.551884321490106,0.0463624477270218,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
34,"X2",0.941047017486324,1.04527128591899,0.3568354662549,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
34,"X3",1.99526325965094,1.42447301647104,0.464626711424908,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
34,"X4",3.35690860469426,2.00381881755116,-0.0770901048838612,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
34,"X5",4.26182281093902,2.29193652814234,0.119336466557342,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
35,"X1",-0.0184480382063097,0.503785789840268,-0.0146846268491537,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
35,"X2",0.986976883295427,0.95559998762571,0.191483535397626,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
35,"X3",1.81410125641259,1.46941217989607,0.431069289854564,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
35,"X4",3.3294075838809,1.90517434162449,0.173868679095115,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
35,"X5",4.0440574995313,2.21285865038248,0.65152142934648,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
36,"X1",-0.0203008750415839,0.473579387634165,0.053226411662951,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
36,"X2",1.01829353175742,1.15379820864545,0.00333791061199074,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
36,"X3",1.87682721467082,1.54149555689669,0.418966943350435,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
36,"X4",3.00077535597553,1.87364710596625,0.605398008866076,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
36,"X5",3.77969326647865,2.39429204222305,0.507485182032657,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
37,"X1",-0.0112200214843448,0.487266710783099,0.210289849281441,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
37,"X2",0.914204419134526,1.00224806343953,0.312315631079633,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
37,"X3",2.12616982502837,1.53993472550381,0.207107719869775,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
37,"X4",2.89931417693099,1.65823950263438,0.611122461307257,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
37,"X5",4.24593492655348,2.68766436582553,0.352061012750611,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
38,"X1",-0.0488772964561672,0.52060006163083,0.189917514156852,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
38,"X2",0.933631564314685,1.03534140067656,0.265793112386531,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
38,"X3",1.99806667770706,1.34707731540778,0.462974147275634,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
38,"X4",2.90345589727595,1.89736742627354,0.55905469386198,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
38,"X5",4.09801592331809,2.36268754684829,0.286162913170912,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
39,"X1",-0.056225387649931,0.505019985914023,0.181585767150944,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
39,"X2",0.975608744223606,1.04943761739294,-0.15427959576528,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
39,"X3",2.03394944935117,1.47929259613915,0.134342986591025,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
39,"X4",2.81835493259388,2.06859576849674,0.594815408374971,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
39,"X5",4.15391312378238,2.34180578650449,-0.543062561540218,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
40,"X1",-0.0688630849469373,0.54587593058079,0.0933572711644783,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
40,"X2",0.989660731807714,1.05854060950988,-0.00396692255963218,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
40,"X3",2.09925965160717,1.48177453972841,0.263167976126726,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
40,"X4",3.07282097028141,2.00525399527909,0.326289646264478,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
40,"X5",4.30591674288296,2.08492005327145,1.05875058013031,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
41,"X1",-0.024030431529381,0.476327641469878,0.157505490590823,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
41,"X2",1.03261497516169,0.964022676346029,0.235373040843167,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
41,"X3",2.08134329708825,1.61760526634918,-0.0517489238389643,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
41,"X4",2.92530178520417,2.09888947002451,0.72746914093551,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
41,"X5",4.22082065169528,2.41517176871474,0.663755412231744,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
42,"X1",-0.0322302453087915,0.549849246211133,0.0238498287804422,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
42,"X2",0.991471873368093,1.05501151412517,0.197863605965491,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
42,"X3",1.97893605166357,1.47159259850514,-0.0458545012527801,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
42,"X4",3.1370244214174,2.39781661294847,-0.0476952866365272,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
42,"X5",3.84853551338453,2.46825875363398,0.390842057172272,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
43,"X1",-0.018396836298116,0.539883363518562,0.00539119432730723,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
43,"X2",1.08320695427339,0.96601913460113,0.220554428380045,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
43,"X3",2.03034993145482,1.46781289579759,0.657642707628092,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
43,"X4",3.04556787077159,2.04319396188505,0.477845130947118,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
43,"X5",3.72591090635711,2.11820387307342,1.04293066613217,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
44,"X1",-0.0318464074312753,0.48997456731089,0.0561705780698206,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
44,"X2",1.0314053107632,1.01843583940815,0.388048660774986,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
44,"X3",2.22943024993093,1.42077613902214,0.275983451291091,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
44,"X4",3.09001808987109,2.04888599992124,0.206050047078265,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
44,"X5",4.25458919543726,2.44536867640267,0.580711469188525,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2.5
45,"X1",0.0329930090119415,0.510818134516726,0.0500070455829569,"SRS",5,"Dependent Covariates (Equal Covariance)",1,0.5
45,"X2",1.09839715939938,1.08364951890207,-0.115424020793,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1
45,"X3",1.93222817657909,1.35163115979366,0.410121766210189,"SRS",5,"Dependent Covariates (Equal Covariance)",1,1.5
45,"X4",2.82738093018862,1.86781412968535,0.487811825115309,"SRS",5,"Dependent Covariates (Equal Covariance)",1,2
