"id","Model","est_beta0","est_beta1","est_beta2","Design","Covar","ErrorVar","Truth"
6,"X2",0.999247946526603,0.908614459031809,0.211753547172039,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
6,"X3",1.93015913102756,1.56736603910129,0.0815615707611026,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
6,"X4",3.14730183530512,1.84868726333246,0.230807083736604,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
6,"X5",4.12216831886389,2.64799522792243,0.388161877953307,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
7,"X1",-0.0268983120813859,0.488927607317728,0.129046054866381,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
7,"X2",1.07154073283654,1.02034073424505,0.0976098212264202,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
7,"X3",2.08813385714575,1.48910542269657,0.0937433465656795,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
7,"X4",2.78200382741218,2.12024664574465,0.542589773521709,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
7,"X5",3.99611411761772,2.4721724813209,0.472821218695584,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
8,"X1",0.0385957850902886,0.536932474601601,0.0307908420110664,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
8,"X2",0.934750774269238,1.01231744207718,0.199734122506398,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
8,"X3",1.82108714055479,1.53936738688244,0.971999770718922,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
8,"X4",2.92891104383129,1.9226386770269,0.810713845132465,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
8,"X5",3.77368012618408,2.74434293748614,0.702518150659864,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
9,"X1",0.0314998461445536,0.512517757085229,-0.0210463157879963,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
9,"X2",1.06309688941419,1.07653675704973,0.0269963065797307,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
9,"X3",1.91404150460991,1.80492871910926,-0.127910147791764,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
9,"X4",2.81470616369532,1.99644546761157,0.771935276126111,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
9,"X5",4.15589868328254,2.53351258442848,0.292015411517207,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
10,"X1",0.0245044637600912,0.50908231502579,0.136983286458621,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
10,"X2",1.10653611277543,0.977334335995976,0.169631117333873,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
10,"X3",2.16471415116514,1.38406235475094,0.453873802818418,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
10,"X4",3.24674268132133,1.877972274874,0.533145475065994,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
10,"X5",4.15758780312322,2.63657970414157,0.451911214780278,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
11,"X1",0.014369451862609,0.531882295393559,0.0999082773576207,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
11,"X2",0.958832998517285,1.02022747387633,0.347711829381384,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
11,"X3",2.02554481972162,1.64931210333337,0.592951250467903,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
11,"X4",3.05122424171494,2.33700789599372,0.362741397770368,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
11,"X5",3.86446681117658,2.94134965182161,0.370874506914708,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
12,"X1",-0.0357884425811133,0.514921008253499,0.101003876759051,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
12,"X2",0.982830152831249,0.962685836274013,0.376583823747601,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
12,"X3",1.98823930367995,1.48809103474441,0.69552547348145,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
12,"X4",3.01610887139252,2.04201703425919,0.336252543395209,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
12,"X5",3.99893861694121,2.28840444283798,0.442022822445549,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
13,"X1",-0.059172482729398,0.532984646074123,0.156962560134548,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
13,"X2",1.03049305519233,1.04914327387467,0.0278598000878776,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
13,"X3",2.08912289147064,1.44395417325512,0.194039967243087,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
13,"X4",2.86019785050998,2.1091402020119,0.503539799433472,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
13,"X5",3.92224219019894,2.40465586429561,0.516235141877729,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
14,"X1",0.030128724302894,0.426084557523215,0.071671708302038,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
14,"X2",0.975540738270159,1.00746925396264,0.170791475040505,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
14,"X3",2.1089318167866,1.63791776188972,-0.113623602770341,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
14,"X4",3.00311501944544,1.99435832681358,0.674701454756455,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
14,"X5",3.87274123153056,2.30904728341337,1.12274726065687,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
15,"X1",-0.0142506491786562,0.478276962876918,0.209565725405694,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
15,"X2",1.07409207823046,1.00953929195228,0.0557314025544882,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
15,"X3",1.93998009910163,1.55826152047381,0.335448624242504,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
15,"X4",2.91589351203401,1.96525371879245,0.632254410337197,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
15,"X5",3.78554183746598,2.9763696570434,0.382900208856719,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
16,"X1",0.0307274281371833,0.644042886687458,0.119790037484035,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
16,"X2",0.843964603061839,1.14246212461757,0.332426878455391,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
16,"X3",1.87543123168697,1.54843220059871,0.503494572636318,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
16,"X4",2.992433340265,2.08548939000891,0.303257215642589,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
16,"X5",3.94957973114425,2.46887357446992,1.05593333034256,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
17,"X1",-0.0925134814662011,0.523851521870989,0.196543839407128,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
17,"X2",1.09358794733008,1.03902481175405,0.0205497837455645,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
17,"X3",2.03737801572716,1.64569722686513,0.236123938072246,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
17,"X4",2.92074629782124,1.81017176229335,0.686735419309862,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
17,"X5",3.99611175571575,2.43359768370158,0.43491268877829,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
18,"X1",0.0302085076343272,0.52099232645509,0.0173919174346174,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
18,"X2",1.09245142587834,1.05745592228121,-0.0721842043530479,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
18,"X3",1.76120180128022,1.51431962588828,0.900942129346305,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
18,"X4",2.69826944930245,2.09317182268402,0.790922702899431,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
18,"X5",4.03767795719523,2.16968780636162,1.00434319388233,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
19,"X1",-0.00516272912502313,0.498546666247658,0.0411011153468341,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
19,"X2",1.01822206340577,1.04549003003243,0.106358112470605,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
19,"X3",1.88039923619874,1.66516987951719,0.457418953373715,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
19,"X4",2.96677993266973,1.84790311449476,0.975318624060605,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
19,"X5",3.85904464323398,2.82175416634045,0.570083771766311,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
20,"X1",0.100293374788392,0.494678924167374,-0.0678390354386411,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
20,"X2",1.12346904847509,1.01049706099751,-0.0148966730552931,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
20,"X3",2.15378507245702,1.52880717596092,-0.0482680128902342,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
20,"X4",3.122065165849,1.91388279318209,0.460394881360797,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
20,"X5",4.15718716068585,2.80707655714128,0.464672732221035,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
21,"X1",0.0821875896048669,0.485310333340854,0.0556286328995564,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
21,"X2",1.0075277291832,0.876555791009342,0.332267589476094,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
21,"X3",1.98944540631501,1.60737621949309,0.415480409189945,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
21,"X4",3.01164163080092,1.78778474679519,0.819796695957741,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
21,"X5",3.94498079391135,2.59584700011717,0.478263463899592,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
22,"X1",0.066732583026829,0.530094661143122,0.0102131942659263,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
22,"X2",0.95772904632579,0.94722032027884,0.254909698187546,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
22,"X3",1.94178325860059,1.51917734215203,0.350367935541679,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
22,"X4",3.29572184700057,1.98026977578517,-0.239415348882978,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
22,"X5",3.99444495493409,2.50102965498515,0.647911583612118,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
23,"X1",-0.00879311398931746,0.449662460062019,0.137969368263469,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
23,"X2",0.897399773109081,0.995366071954069,0.474701768468559,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
23,"X3",1.85331812236325,1.38698089057121,0.981647454021717,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
23,"X4",2.57809889791747,2.1349090999069,0.788364737598954,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
23,"X5",3.74128601789199,2.49607520793499,1.33882828813575,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
24,"X1",0.0309261942069691,0.449383931379014,0.108040704907028,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
24,"X2",0.919132254347448,1.01636391270845,0.196614038653313,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
24,"X3",1.9855101627467,1.30144970783186,0.309075486680844,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
24,"X4",3.07305490100104,1.8915814299459,0.491389402725362,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
24,"X5",4.04887206103702,2.50651557850316,-0.0605604531160331,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
25,"X1",0.0563236651635796,0.51000699251048,0.0193898043223187,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
25,"X2",0.995865839617077,0.977199896320356,0.150409171530605,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
25,"X3",2.0545199395148,1.42851787782908,0.200016318121736,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
25,"X4",3.07834350598324,1.94613281594272,0.543607295563112,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
25,"X5",3.92435942435627,2.44164469169825,0.0840259671161687,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
26,"X1",-0.109918755585916,0.552746864494774,0.295340787533925,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
26,"X2",0.872397412159097,1.01815353704812,0.221537921879587,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
26,"X3",1.83012259525865,1.50483517873929,0.487118147318621,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
26,"X4",2.80637388926558,2.13664958731227,0.281724262444429,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
26,"X5",4.08518790270876,2.75904486669107,0.198620622962365,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
27,"X1",-0.0668781141449867,0.502485173904937,0.133055283848047,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
27,"X2",0.927816073569754,1.00489650687297,0.192056483390126,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
27,"X3",2.15535094063641,1.51005432958564,-0.0447866032678254,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
27,"X4",3.10953906997934,2.01027471735205,0.0368139155003808,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
27,"X5",3.91211906702707,2.70113029051042,0.465734914334122,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
28,"X1",-0.0953552618027379,0.514006153925732,0.110629540242464,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
28,"X2",0.931863779292982,1.0129830453115,-0.0417878414404258,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
28,"X3",2.09943817897828,1.47392518586527,0.204449026229246,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
28,"X4",2.87455596491928,1.87423372813319,0.348535595255278,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
28,"X5",3.9594270960317,2.65352503054413,0.284532296144572,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
29,"X1",0.0362340659449689,0.424948225605056,0.113120768052809,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
29,"X2",0.992212760166923,0.931798467129312,0.323587499148433,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
29,"X3",2.11967081010901,1.62282095719767,-0.0108493652617012,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
29,"X4",3.20877983153298,2.02465184778598,0.41571600830414,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
29,"X5",4.06170016076809,2.4660012303591,0.456652133503715,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
30,"X1",0.065477957277678,0.539658317085919,-0.148386086073872,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
30,"X2",1.10339399346309,1.06894328720334,0.0893846989034811,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
30,"X3",1.91657583366537,1.41428237492695,0.786122029485647,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
30,"X4",2.96712847141009,1.90779083165973,0.515249879821375,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
30,"X5",4.16644637329995,2.64293123393637,0.582052000399796,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
31,"X1",-0.0143111678174067,0.516078456526122,0.136117765246454,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
31,"X2",0.940365746058751,1.02027032837536,0.334291257548322,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
31,"X3",1.84063232589374,1.63471144170372,0.255160362690845,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
31,"X4",2.86298010592541,2.12332194603103,0.428989757883803,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
31,"X5",3.85628831797341,2.63614880820593,0.218090046778805,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
32,"X1",-0.0200598984555373,0.475407966410498,0.110953369619676,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
32,"X2",0.998027818078724,1.07772588528091,0.215917536268943,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
32,"X3",1.99055754467019,1.42190753028389,0.49901167107434,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
32,"X4",3.24625627854908,2.03440836148664,0.426645560077787,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
32,"X5",4.01358558854138,2.48069499193648,0.763738213457271,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
33,"X1",-0.000432445264318466,0.484351629226971,0.220355392361243,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
33,"X2",1.02323295214615,1.08380715536716,-0.0436439118315708,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
33,"X3",1.9546439852738,1.39567028913661,0.707575901739702,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
33,"X4",3.11757759580809,1.96409598653122,0.331516001023326,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
33,"X5",4.24481304132914,2.40926571012786,0.0347281966081676,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
34,"X1",-0.0047576632272073,0.542098325571322,0.0556378090246265,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
34,"X2",0.919116855558508,0.957488936085739,0.446569308845091,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
34,"X3",1.96705537359548,1.50258068149676,0.613333347727619,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
34,"X4",3.27227831722168,2.05349875520756,-0.0277104049926706,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
34,"X5",4.28131587039896,2.4680726962014,-0.0797585628445977,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
35,"X1",-0.0115477039914998,0.514837477082195,0.00403188637275354,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
35,"X2",0.86611358587213,0.94486150326781,0.314262156844588,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
35,"X3",1.93284762761509,1.54488130506273,0.10926902629339,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
35,"X4",3.21623622925447,1.79140872627216,0.436418517899834,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
35,"X5",3.92732156246955,2.25888723504959,0.800948815327003,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
36,"X1",-0.0267805904960555,0.434076305939787,0.158721233975575,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
36,"X2",1.03455293084295,1.08347256164313,0.0673117059853078,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
36,"X3",2.0300035481877,1.55921671396934,0.119469065800339,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
36,"X4",3.0987261950836,2.02724132660416,0.29456294605115,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
36,"X5",3.90765478571293,2.49672250327054,0.454748839629912,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
37,"X1",-0.0466602231595315,0.50743474033144,0.180743785114726,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
37,"X2",0.934753052389844,1.0780143645454,0.35184962567576,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
37,"X3",2.01107630894362,1.50536795987134,0.339363824157281,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
37,"X4",2.90371412049657,1.75144344376194,0.638725630987288,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
37,"X5",4.3011509282012,2.64270946079872,0.373599851645159,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
38,"X1",-0.0669470399850316,0.433897861629258,0.284655384292096,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
38,"X2",0.970416477344964,0.984530481480205,0.341457249859931,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
38,"X3",2.08785358319581,1.40522860142065,0.542383635895968,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
38,"X4",3.02346958761817,1.82049036238217,0.604776875522983,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
38,"X5",4.01676939340228,2.36941382519936,0.425300934404217,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
39,"X1",-0.0587641960207006,0.531398242887852,0.171335596670594,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
39,"X2",0.974807008397102,1.12931425440486,-0.0662876422446386,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
39,"X3",2.16728968667121,1.49495556966779,0.512520734661556,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
39,"X4",2.94233306844048,2.01735941248583,1.05310573724293,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
39,"X5",3.91849907534157,2.26322787921471,0.383333535091077,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
40,"X1",-0.07872495086774,0.606696829433042,-0.0142480543644243,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
40,"X2",0.999592138086694,0.995233923245954,0.0465088763552139,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
40,"X3",1.77933795331045,1.47212165896061,0.557012747787081,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
40,"X4",2.94162217327007,1.96236348633562,0.580484449948334,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
40,"X5",4.20890905825826,2.24940339600836,0.685888591794149,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
41,"X1",-0.0476157428619248,0.49660279305823,0.196770955336273,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
41,"X2",1.09737012858893,1.05964120205809,-0.0372677922167491,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
41,"X3",1.9904416295085,1.34558866527769,0.288202665132828,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
41,"X4",2.93605069724656,1.9038135827644,0.727149769331306,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
41,"X5",4.27566277961355,2.46080507535971,0.30814376007423,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
42,"X1",-0.00879769456418822,0.508857558810745,0.0526118283556007,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
42,"X2",1.00706884195229,1.07857863523818,0.0362830845962202,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
42,"X3",1.98216762399855,1.57176210591022,0.158383508611749,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
42,"X4",3.10763731896383,2.39302082001876,0.00873087712916581,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
42,"X5",3.99242868344785,2.49724429370878,-0.0072051947584051,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
43,"X1",0.0536187652866299,0.509009816100354,0.018534587935769,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
43,"X2",1.06359102045756,1.00111887350508,0.335375782400213,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
43,"X3",1.88665237664478,1.42672935992403,0.530242950401434,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
43,"X4",2.93095301587003,2.1002171641944,0.430816531140826,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
43,"X5",3.84067607103899,2.38356505045543,1.12159035601826,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
44,"X1",-0.0219917655945093,0.537120989244689,-0.015185005250289,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
44,"X2",1.10617008407781,0.989699113803445,0.325548396736856,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
44,"X3",2.01584556411782,1.45557742358675,0.186671450480205,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
44,"X4",3.06099005397888,2.01824202180386,0.0447323479277033,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
44,"X5",4.29852106450391,2.57234990105715,0.369214251285774,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
45,"X1",0.0107324761416066,0.552940291416393,-0.0236221260878605,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
45,"X2",1.01807539210684,0.975358062001918,0.0495182431213099,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
45,"X3",1.98549612489462,1.34594938096313,0.468628280891826,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
45,"X4",2.77054266456616,1.86244210796025,0.669683704674765,"SRS","Dependent Covariates (Equal Covariance)",0.25,2
45,"X5",3.90974525902,2.25132964140657,0.713418080986533,"SRS","Dependent Covariates (Equal Covariance)",0.25,2.5
46,"X1",-0.0207738518651784,0.506336454553822,0.162642211934259,"SRS","Dependent Covariates (Equal Covariance)",0.25,0.5
46,"X2",1.03546784844531,0.945468384488896,0.191797558895117,"SRS","Dependent Covariates (Equal Covariance)",0.25,1
46,"X3",2.01745395640369,1.38221279332353,0.334279107406095,"SRS","Dependent Covariates (Equal Covariance)",0.25,1.5
