"id","Model","est_beta0","est_beta1","est_beta2","Design","Covar","ErrorVar","Truth"
88,"X4",3.06532803294439,2.00455597990945,0.252152026836612,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
88,"X5",4.0684236813253,2.47887270913337,0.347429563583681,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
89,"X1",0.00343169528453312,0.509038520644832,0.103463345693247,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
89,"X2",1.05435580156263,1.02304878806641,0.14975371179696,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
89,"X3",2.05911325014652,1.47550226764179,0.252396481051914,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
89,"X4",3.00128817888051,1.87652219597037,0.569616370828575,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
89,"X5",3.96922925433091,2.43094583837101,0.442514840662015,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
90,"X1",-0.00165879054614049,0.555880980102043,0.0198828713149451,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
90,"X2",1.05119437344164,0.979313686205473,0.29056114233337,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
90,"X3",1.92310299594522,1.36327585131198,0.517453338669348,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
90,"X4",3.03955995635754,1.91897914312117,0.230543948469592,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
90,"X5",3.93121613940244,2.61465682362017,0.50559851155166,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
91,"X1",0.016458521204301,0.501589404356028,0.13778308168902,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
91,"X2",1.00137316431749,1.06549638389797,0.0239804523337689,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
91,"X3",1.99623202969955,1.50901806863249,0.204814691321397,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
91,"X4",3.04852694347824,2.01497755257407,0.405092315747362,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
91,"X5",3.96047517417953,2.39220040756421,0.801971742129193,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
92,"X1",-0.0688062920629064,0.515312630234769,0.142721096493215,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
92,"X2",1.02532949963534,0.986869797579509,0.130014405210103,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
92,"X3",2.04078181332286,1.49565316569156,0.173941958608261,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
92,"X4",2.98093301865323,2.06729258549569,0.312219202173084,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
92,"X5",4.17170817758741,2.51273459194093,0.367881101748734,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
93,"X1",-0.0194407911518834,0.451178431041809,0.172713216365808,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
93,"X2",1.03760017953826,0.984784081940695,0.342789181675097,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
93,"X3",1.98532649264671,1.44843706745478,0.495101711451034,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
93,"X4",3.06084009069481,2.09214547207278,0.407759275166813,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
93,"X5",3.98964553034268,2.66923957673668,0.33008122501551,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
94,"X1",0.0703391230303315,0.456327521686661,0.0487816882281554,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
94,"X2",1.03396582012488,0.961421572829339,0.157796420675414,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
94,"X3",2.02414953374247,1.56692895682092,0.269044718132646,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
94,"X4",3.00761302566221,1.91589285596058,0.573267374667482,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
94,"X5",4.03008290652698,2.40587467355191,0.723143083293774,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
95,"X1",-0.0123001708652911,0.558809040984288,0.0406587508095511,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
95,"X2",1.03469316752187,1.02841306671614,0.210676324985217,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
95,"X3",1.99900054844552,1.47558581332804,0.437111510878821,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
95,"X4",2.96659619819442,1.86028548542228,0.576943559158706,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
95,"X5",3.97540389559032,2.42675173279906,0.454810872317551,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
96,"X1",-0.0263389009415369,0.475718455064595,0.0921128374612996,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
96,"X2",0.968175482896425,0.918880842996887,0.364882210635194,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
96,"X3",1.91811983997492,1.51122165584744,0.380339652528441,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
96,"X4",2.95397296266644,1.94467820417288,0.522610632111138,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
96,"X5",3.92129118977436,2.46311515631305,0.74320037652908,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
97,"X1",0.0453458859118686,0.507529435326893,0.0755222642318107,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
97,"X2",1.04238818484523,1.02257364608091,0.043507739912472,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
97,"X3",1.9802661536469,1.49639594810637,0.328922719019603,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
97,"X4",3.00019371671159,2.01023091325106,0.418932665247184,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
97,"X5",3.86980104960547,2.36372033112219,0.887869007906489,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
98,"X1",0.0363539025120822,0.510582309193428,0.0277396773258765,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
98,"X2",1.04521421883151,0.977907906455111,0.195381684430621,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
98,"X3",2.09008674290389,1.46032489274975,0.169674478252473,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
98,"X4",3.03429518083955,1.96946242369001,0.470631883941308,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
98,"X5",3.99748463730947,2.46250666063455,0.696143981209833,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
99,"X1",0.0549546740806501,0.51596095315658,-0.00546000639725706,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
99,"X2",0.99314739060228,1.0494767098087,0.246593513343438,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
99,"X3",2.03012953280715,1.52078584631935,0.27865399950347,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
99,"X4",3.04973729465202,2.00555959971629,0.162891356094598,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
99,"X5",3.97819227255873,2.4529128821386,0.448467040947914,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
100,"X1",0.0932196667728408,0.521298582710436,0.0570855041621711,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
100,"X2",1.04948367198796,0.98291039386351,0.10607122004261,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
100,"X3",1.99150670199316,1.45905742281633,0.521939449228973,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
100,"X4",2.87989992170002,2.19210306603966,0.417257999760049,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
100,"X5",3.85623211634184,2.43593135118356,0.799542668449291,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
101,"X1",-0.0839445695126712,0.492776824077109,0.0979280360678813,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
101,"X2",1.03555826543769,0.920833899423419,0.344822436150386,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
101,"X3",2.07159875974886,1.4697776162966,0.28446239503873,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
101,"X4",3.01449027010441,2.08339254401257,0.36124823768482,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
101,"X5",3.8838395903213,2.46045611212588,0.563319184831922,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
102,"X1",-0.00908965301739322,0.546904195036134,0.107158288572877,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
102,"X2",1.05004962711541,0.970999015087125,0.0745807264336355,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
102,"X3",2.10250961894489,1.51324952387105,0.260511605984609,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
102,"X4",3.01809926355152,1.87216405757325,0.48399557947448,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
102,"X5",4.02476514017371,2.66785559523013,0.161222389293471,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
103,"X1",0.0450660805908181,0.433925765659738,0.0691787244267196,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
103,"X2",1.0818868697826,0.969968287213081,0.221338772386964,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
103,"X3",2.08110084831389,1.43756928552687,0.449552101242693,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
103,"X4",3.09558835008399,1.96305437247186,0.403823236139715,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
103,"X5",4.04348131010633,2.4513779969913,0.738134095161415,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
104,"X1",0.0334682878873683,0.484746045462287,0.159322639250398,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
104,"X2",1.01091932857242,1.03453685690328,0.257673383183588,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
104,"X3",2.10724627986167,1.53479745427127,0.144896923818615,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
104,"X4",3.0129169063737,2.04760034528224,0.302514123141095,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
104,"X5",4.09016253930601,2.52606952104963,0.177885683296459,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
105,"X1",0.0643794763725658,0.5376418417204,0.0177383558124168,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
105,"X2",0.983979857237414,1.02936654499944,0.207131309526548,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
105,"X3",2.01039889475477,1.66022334047063,0.293766605175056,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
105,"X4",2.91841648093328,2.02544567628997,0.447479272318877,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
105,"X5",4.29820888554507,2.76277359443309,-0.104497473814405,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
106,"X1",0.0949702142635379,0.535446285389613,-0.0245292242399419,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
106,"X2",1.02147045014137,1.02888041430031,0.0924455870543919,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
106,"X3",1.933722085531,1.43930569343323,0.572256310912036,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
106,"X4",3.07253739039721,1.89111223554818,0.500673491153953,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
106,"X5",4.06735059003989,2.43171051684635,0.381386659019156,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
107,"X1",-0.0903767622247266,0.564962877207877,0.109048182014937,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
107,"X2",1.07023389243647,1.07486790944244,0.0823535885007945,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
107,"X3",1.99490531276528,1.46950379788232,0.325470382260945,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
107,"X4",2.927012325022,2.00410541252549,0.388496713556289,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
107,"X5",4.01946431585955,2.59027609546861,0.474476042370028,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
108,"X1",-0.0267100595148677,0.555345897354514,0.0900933345665484,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
108,"X2",0.902194339646918,1.02695063859801,0.236871082823344,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
108,"X3",1.97019076629663,1.48601310268086,0.347248461677231,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
108,"X4",2.99596801615398,2.02201946226345,0.396038292828424,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
108,"X5",4.09016212521762,2.58224625536462,0.0481728242849643,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
109,"X1",0.00444109328519609,0.457616525639539,0.0607322199105625,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
109,"X2",1.05699843254923,1.02781097662751,0.166830324911321,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
109,"X3",1.9882633538605,1.48911828672605,0.555700330918078,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
109,"X4",3.0103951761023,1.90577084900938,0.552534138699812,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
109,"X5",4.01824559653953,2.27914120079378,0.596371567994194,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
110,"X1",-0.0110445024870471,0.501328326165457,0.154426251753566,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
110,"X2",1.01454421009995,0.974666481492502,0.226514424396908,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
110,"X3",2.12157175077732,1.58827554305165,0.16326458114386,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
110,"X4",2.91786686587422,1.96419466896793,0.469595762644876,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
110,"X5",3.92808343493547,2.52846464991001,0.552378225511653,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
111,"X1",-0.0198162965355762,0.50583373763193,0.14141880825541,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
111,"X2",0.893321098287455,1.00731622081658,0.409139153267887,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
111,"X3",2.05913885170921,1.59278554979195,0.143959501097917,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
111,"X4",3.0106413251602,2.0810396473005,0.41711089216511,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
111,"X5",3.75526646506837,2.52317029376668,1.06530237824892,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
112,"X1",-0.100598049554481,0.503691802979351,0.119596286235444,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
112,"X2",0.994868540871116,1.06333636352818,0.0164292862066996,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
112,"X3",1.98524276634464,1.53221026299995,0.0892440309937492,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
112,"X4",3.12033283778592,2.0801334663159,0.270036655855049,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
112,"X5",3.92514993059566,2.57994552373694,0.614975977079767,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
113,"X1",0.00636479868839824,0.543482212825835,0.00373515998119745,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
113,"X2",1.0043271663795,1.03764439030288,0.267449042879622,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
113,"X3",1.9543310445793,1.59316294876094,0.305776970713963,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
113,"X4",3.05651405661188,2.0896391391011,0.323660468237476,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
113,"X5",4.08912942381387,2.5659212410431,0.324218743318609,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
114,"X1",-0.0380955280252926,0.488712326407986,0.185104368865077,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
114,"X2",1.09984107047781,0.991271624385908,0.0098003384270899,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
114,"X3",2.00946132049836,1.46674483416798,0.355755809570565,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
114,"X4",2.94119586742852,1.9408122169553,0.456238189479602,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
114,"X5",3.95135371903433,2.48094022732941,0.360122515497951,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
115,"X1",-0.0507948818777145,0.566340290105632,0.0910482264096158,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
115,"X2",0.988278945683227,1.00458319847761,0.147085289924088,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
115,"X3",2.03298079297265,1.44098820776926,0.298635750365187,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
115,"X4",2.88785243089364,1.95761289087713,0.611093176151457,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
115,"X5",4.00099559699743,2.49681823467583,0.407858224876171,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
116,"X1",-0.062311022814227,0.478813816056893,0.187497667531793,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
116,"X2",1.06839543974368,1.07914204930481,0.0547186484855556,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
116,"X3",2.0751307546385,1.53274791723536,0.212535146384493,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
116,"X4",3.02298223284548,2.00291756955756,0.495708363609633,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
116,"X5",3.79645987457393,2.51821689333434,0.824592622235743,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
117,"X1",0.0502176716519911,0.532753325815748,-0.0398148485041995,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
117,"X2",1.00692007850721,0.965721960773325,0.24185830499286,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
117,"X3",1.96063818362883,1.52237297145739,0.397223214333868,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
117,"X4",3.00134888377377,2.10258272173047,0.285989870507189,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
117,"X5",3.86481923758379,2.58991102986447,0.467072727791104,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
118,"X1",0.0312054872390733,0.527659282715189,-0.0279875496453519,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
118,"X2",1.07297289772823,1.03041317201512,0.0403691454051502,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
118,"X3",2.10793410771974,1.45394603262437,0.111666329232628,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
118,"X4",2.9209094534265,1.97998015460126,0.627213449541329,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
118,"X5",3.92928327349997,2.50883928051737,0.621135865006788,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
119,"X1",0.0408778085685711,0.584376295957625,0.115230039923932,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
119,"X2",1.04192770467181,1.04490767355528,0.104950075336468,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
119,"X3",2.10098880461652,1.49318210524946,0.17427890618535,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
119,"X4",2.97494473194459,1.91075524908349,0.511933634286634,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
119,"X5",3.95480563679878,2.67625503042334,0.452048684980992,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
120,"X1",-0.0538004508382947,0.505618631185211,0.154061335998995,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
120,"X2",0.955753843361247,1.00853864353525,0.0865513099938874,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
120,"X3",2.16603719069993,1.57497197366277,-0.10975999433941,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
120,"X4",3.1024095559024,1.97586185269691,0.312512524000503,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
120,"X5",3.77002501225537,2.59962467536884,0.740552903743322,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
121,"X1",-0.0319490002412535,0.446886335263488,0.168482613871881,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
121,"X2",0.950380097599689,1.04583209860395,0.231561950673426,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
121,"X3",2.00207684703427,1.48658552060738,0.252804828574006,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
121,"X4",2.97726632190103,2.05033919612862,0.299970939159104,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
121,"X5",3.95475411175404,2.68453553044703,0.215041255341978,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
122,"X1",0.0589003213476223,0.491786393789128,0.0281198281738566,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
122,"X2",1.02163524627579,1.01527458357129,0.137146231236856,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
122,"X3",1.97676037010281,1.55614056567417,0.259469839521738,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
122,"X4",2.98073549838694,2.04751739253068,0.311947725650329,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
122,"X5",3.8393311293636,2.68019722015271,0.434609276002934,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
123,"X1",-0.061596871754588,0.474447586291348,0.0159070998913574,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
123,"X2",0.953493465174436,1.07989655787143,0.285046989371933,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
123,"X3",1.98305550784785,1.48041976675131,0.190595825496182,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
123,"X4",2.96425061051281,2.06775493837044,0.344893601241302,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
123,"X5",3.89880497201393,2.49203722209442,0.617443935698421,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
124,"X1",-0.034444885736487,0.508871431765747,0.125031515003292,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
124,"X2",0.951301031412573,0.986540795684613,0.27052256292032,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
124,"X3",1.88615507352933,1.49874114831215,0.292531441049628,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
124,"X4",3.28494081638655,1.90110562634818,0.320296521520418,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
124,"X5",4.09909991932814,2.41713336964098,0.419416013787779,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
125,"X1",-0.0426596102306919,0.496578911868308,0.062613586547669,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
125,"X2",0.965764069776982,1.06028428456652,0.155706448942767,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
125,"X3",2.12583207625014,1.49022532495163,0.235993344827171,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
125,"X4",2.98659753245401,2.01620444577352,0.528318365261617,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
125,"X5",3.98811855679697,2.50699186987721,0.704527748049765,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
126,"X1",-0.0112031156241846,0.564778853141054,0.0213572832604606,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
126,"X2",0.880405035149904,0.982806020814267,0.343148201328897,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
126,"X3",1.86609259023776,1.52922930325495,0.625730730522159,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
126,"X4",3.05382722214089,1.98356090606782,0.416078606449611,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
126,"X5",3.99794372180428,2.40950843466734,0.531622557096963,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
127,"X1",-0.0108290418581639,0.440884927129946,0.234226615093858,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
127,"X2",1.02895459245669,1.00535454572722,0.0378352396997597,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
127,"X3",2.22482197786321,1.46576005372087,0.0236570349933405,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
127,"X4",3.14467437400744,1.97595625331325,0.311722329865016,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
127,"X5",4.17678690704702,2.57330648682021,0.30160972609741,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
128,"X1",0.0410621336300011,0.531106273128437,0.0734198560275078,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
128,"X2",0.913833579383717,0.992758499281678,0.459392670364849,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
128,"X3",2.07640083792949,1.50679574533125,0.272963664610667,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
128,"X4",2.98573777678985,2.05832055543888,0.29777492384422,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
128,"X5",4.03481900218622,2.47869086769955,0.591957603712816,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
129,"X1",-0.0418182379111216,0.565868155576264,0.0641017118351603,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
129,"X2",1.07239709254601,1.05413234820872,0.124428477628598,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
129,"X3",2.04588597827976,1.44610437058878,0.418064213454758,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
129,"X4",2.85796437055342,1.93093893645688,0.55059782911645,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
129,"X5",3.90189908936716,2.53071556069479,0.800901122295361,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
130,"X1",0.0390922268132173,0.538958176610623,-0.128622664752581,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
130,"X2",1.05144711825486,1.1194488804749,-0.0705472903416752,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
130,"X3",2.05251254680446,1.45359392473563,0.229679927483779,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
130,"X4",2.94401573854835,2.12771364977725,0.462047763197009,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
130,"X5",3.86739609274364,2.66357231757755,0.452265279692621,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
131,"X1",-0.0642023694836075,0.410749827830101,0.297665363203129,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
131,"X2",1.05194122639749,0.999810185354875,0.0559039714592589,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
131,"X3",2.0466505321407,1.60281306699473,0.154557671950439,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
131,"X4",3.08193242189508,2.00302422323504,0.210760295098995,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
131,"X5",4.00581316283137,2.59712166872832,0.40342724876005,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
132,"X1",0.00694851335776282,0.488212852000361,0.0480513039486547,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
132,"X2",0.989651377984272,0.943794941391518,0.28643405754366,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
132,"X3",1.94975897935282,1.60794242004668,0.255534989026861,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
132,"X4",3.02481308981545,2.1319113796552,0.376894273569083,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
132,"X5",4.0802331981824,2.48130982646566,0.42199852259953,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
133,"X1",0.0083829164679503,0.542345354365541,0.0780120538107152,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
133,"X2",1.01434374397323,0.994020426034865,0.0664616771417391,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
133,"X3",1.93503427673409,1.4879637601658,0.367140853053584,"SRS","Dependent Covariates (Equal Covariance)",0.01,1.5
133,"X4",2.85352018440738,2.08519375622914,0.436390891736107,"SRS","Dependent Covariates (Equal Covariance)",0.01,2
133,"X5",4.12526259096155,2.42838816401684,0.352849638824798,"SRS","Dependent Covariates (Equal Covariance)",0.01,2.5
134,"X1",-0.055733210026317,0.480172166261075,0.141237988345192,"SRS","Dependent Covariates (Equal Covariance)",0.01,0.5
134,"X2",1.02137563280836,0.977965257338343,0.178392774345166,"SRS","Dependent Covariates (Equal Covariance)",0.01,1
